Feature,Gain,Weight,Cover,XGBContribution,Permutation,Target,CompositeImportance,BusinessMeaning
high_intent_traffic_share_roll30,0.0011614739196375012,58.0,810.4843139648438,0.00035247902,0.0004918816208373755,COGS_Ratio,0.1480084739736184,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_lag30,0.0014732885174453259,95.0,452.54107666015625,0.0003237864,0.00045179518638178707,COGS_Ratio,0.14556107559062764,nhu cầu lịch sử và tính mùa vụ
avg_delivery_days_lag30,0.0009816838428378105,95.0,460.2126770019531,0.00016466137,0.0003749120340216905,COGS_Ratio,0.14539548927471196,nhu cầu lịch sử và tính mùa vụ
daily_discount_depth_lag30,0.03801746666431427,47.0,780.38720703125,0.0009872972,0.0012956312857568264,COGS_Ratio,0.14529578329287135,nhu cầu lịch sử và tính mùa vụ
daily_stockout_rate_lag365,0.0011267663212493062,92.0,473.0520935058594,0.00017081156,0.0003169780655298382,COGS_Ratio,0.14369702149094118,nhu cầu lịch sử và tính mùa vụ
daily_mobile_order_ratio_lag365,0.0012282301904633641,93.0,455.6451721191406,0.00018283448,0.0003976196865551174,COGS_Ratio,0.14312035387968108,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_lag30,0.0012530246749520302,83.0,545.9602661132812,0.000141136,0.0003179940802510828,COGS_Ratio,0.1426130089105651,nhu cầu lịch sử và tính mùa vụ
active_customer_demographic_mix_score_roll7,0.0019113091984763741,3.0,1269.7332763671875,6.043162e-05,9.545669745421037e-05,COGS_Ratio,0.14113292692739382,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_lag30,0.0013445904478430748,84.0,520.517822265625,0.00017294678,0.00034844764741137624,COGS_Ratio,0.1410920832598346,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_lag7,0.0008293487480841577,82.0,498.4890441894531,0.0001984335,0.0003664255084004253,COGS_Ratio,0.13681707825257686,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_lag30,0.0013454578584060073,70.0,596.4656982421875,0.0003517693,0.0005227006855420768,COGS_Ratio,0.13681265125085784,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_lag30,0.001314054592512548,89.0,430.4776306152344,0.00028636758,0.00022787394700571895,COGS_Ratio,0.136377739297944,nhu cầu lịch sử và tính mùa vụ
financing_intensity_index_lag30,0.0008134079980663955,85.0,458.5411682128906,0.000122368,0.00023583278525620698,COGS_Ratio,0.13472003596281573,nhu cầu lịch sử và tính mùa vụ
regional_revenue_concentration_index_roll30,0.0015767948934808373,84.0,460.7154541015625,0.00016458078,0.0001974492013687268,COGS_Ratio,0.13415594172591133,nhu cầu lịch sử và tính mùa vụ
financing_intensity_index_roll30,0.0010481476783752441,72.0,560.1985473632812,0.00024206124,0.0003266919869929552,COGS_Ratio,0.1337342392692557,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_lag30,0.0010495064780116081,88.0,410.5556640625,0.00029104544,0.00035192286013625563,COGS_Ratio,0.13360225170446655,nhu cầu lịch sử và tính mùa vụ
financing_intensity_index_roll7,0.0009279093355871737,83.0,460.779541015625,0.0001208438,0.00027481280267238617,COGS_Ratio,0.13312651980534518,nhu cầu lịch sử và tính mùa vụ
week_of_year,0.05704303830862045,58.0,477.7086486816406,0.0016611284,0.0023868617601692675,COGS_Ratio,0.13285739947101408,"hiệu ứng lịch, mùa vụ ngắn hạn và ngày đặc biệt"
wt_avg_session_dur_lag365,0.0024972734972834587,73.0,524.9382934570312,0.00021235416,0.00023847093107178807,COGS_Ratio,0.13074782536220628,nhu cầu lịch sử và tính mùa vụ
daily_avg_fill_rate_lag7,0.0011949215549975634,83.0,427.8662414550781,0.00024313615,0.00033854025532491504,COGS_Ratio,0.13032820317075863,nhu cầu lịch sử và tính mùa vụ
daily_avg_fill_rate_roll30,0.0028335268143564463,77.0,454.55194091796875,0.0004996335,0.0006626276299357414,COGS_Ratio,0.12967559086226532,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_lag365,0.0012234848691150546,77.0,465.2259521484375,0.00027410005,0.0002741349569987506,COGS_Ratio,0.12839052462904482,nhu cầu lịch sử và tính mùa vụ
wt_page_views_lag7,0.0011778910411521792,70.0,519.88427734375,0.00025085808,0.00040258634253405036,COGS_Ratio,0.12770107163887473,nhu cầu lịch sử và tính mùa vụ
regional_revenue_concentration_index_lag365,0.0011141556315124035,76.0,461.2933349609375,0.00027993467,0.0003976499661803246,COGS_Ratio,0.1273732872741698,nhu cầu lịch sử và tính mùa vụ
daily_mobile_order_ratio_roll7,0.0009678688365966082,84.0,395.00836181640625,0.000119497956,0.0002783509669825435,COGS_Ratio,0.1270116824569008,nhu cầu lịch sử và tính mùa vụ
legacy_aov_lag365,0.004053397104144096,69.0,504.5087890625,0.00021987948,0.0005031174630858004,COGS_Ratio,0.12571960760358195,nhu cầu lịch sử và tính mùa vụ
avg_delivery_days_roll30,0.001563533442094922,84.0,365.66192626953125,0.00017214452,0.0003841133264359087,COGS_Ratio,0.12449181274549848,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_lag30,0.00338190421462059,78.0,413.5898132324219,0.0002811272,0.0003316209127660841,COGS_Ratio,0.12436381793997311,nhu cầu lịch sử và tính mùa vụ
daily_discount_depth_roll30,0.006259037647396326,48.0,670.856201171875,0.00028977683,0.0006920682266354561,COGS_Ratio,0.12427487283301057,nhu cầu lịch sử và tính mùa vụ
daily_discount_amount_lag30,0.04483047500252724,36.0,695.3416137695312,0.00068548863,0.0009584952495060861,COGS_Ratio,0.1240740997093958,nhu cầu lịch sử và tính mùa vụ
daily_return_risk_index_lag30,0.001743862871080637,75.0,439.5173034667969,0.00014775172,0.0003130460681859404,COGS_Ratio,0.1233157821986097,nhu cầu lịch sử và tính mùa vụ
daily_order_line_count_lag30,0.0018478631973266602,47.0,682.4212646484375,0.00044748557,0.0003181794832926244,COGS_Ratio,0.12329503334411088,nhu cầu lịch sử và tính mùa vụ
daily_avg_fill_rate_roll7,0.0016017114976420999,84.0,358.3940124511719,0.00012883343,0.00025746950122993437,COGS_Ratio,0.12313269305338052,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_roll30,0.0018466080073267221,82.0,363.5378112792969,0.00019018275,0.0003780391998589039,COGS_Ratio,0.12239628443353615,nhu cầu lịch sử và tính mùa vụ
avg_delivery_days_roll7,0.0012023565359413624,87.0,317.696533203125,0.000181521,0.00029880887013860046,COGS_Ratio,0.12197252471667153,nhu cầu lịch sử và tính mùa vụ
daily_discount_amount_lag365,0.03339461609721184,59.0,430.5508728027344,0.0012207777,0.0020767014473676683,COGS_Ratio,0.12194629596099596,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_roll30,0.0010461766505613923,82.0,366.22686767578125,0.0001416769,0.00023111603513825685,COGS_Ratio,0.12188775649677175,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_roll7,0.0007364240009337664,69.0,484.1986083984375,0.00013381711,0.00025392983225174247,COGS_Ratio,0.12182307719109235,nhu cầu lịch sử và tính mùa vụ
daily_avg_fill_rate_lag30,0.0010861688060685992,79.0,390.8202819824219,0.00015781152,0.000244833150645718,COGS_Ratio,0.12170930099947652,nhu cầu lịch sử và tính mùa vụ
daily_stockout_rate_lag7,0.0009112698608078063,77.0,409.7428894042969,0.000112704896,0.00023543699644505977,COGS_Ratio,0.12153583676157656,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_roll7,0.0010140427621081471,60.0,560.7698974609375,0.00017116962,0.0002654590643942356,COGS_Ratio,0.12147649948058184,nhu cầu lịch sử và tính mùa vụ
daily_expected_margin_mix_lag7,0.0013634742936119437,83.0,347.98431396484375,0.00013968998,0.00031610067235305906,COGS_Ratio,0.12121137834512044,nhu cầu lịch sử và tính mùa vụ
wt_page_views_lag365,0.0013762761373072863,52.0,624.2750244140625,0.00021584888,0.00032457644701935353,COGS_Ratio,0.12089644066006625,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_roll7,0.001849739346653223,47.0,656.4957885742188,0.00021470469,0.0004317866230849177,COGS_Ratio,0.11986495498230854,nhu cầu lịch sử và tính mùa vụ
covid_intensity_lag30,0.007639000192284584,41.0,652.1852416992188,0.00083317695,0.0012786333682015538,COGS_Ratio,0.11972264798821197,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_lag30,0.0013568090507760644,75.0,402.4320373535156,0.00017001198,0.0003683079848997295,COGS_Ratio,0.11950776417851927,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_lag365,0.0011484194546937943,59.0,549.976318359375,0.00013455948,0.00026089256862178446,COGS_Ratio,0.11917777070712612,nhu cầu lịch sử và tính mùa vụ
category_encoded_lag30,0.0013993940083310008,71.0,436.263427734375,0.00014443202,0.0003116055682767183,COGS_Ratio,0.11894673852390765,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_lag365,0.003873014822602272,69.0,421.2724914550781,0.00038198638,0.0005816938588395715,COGS_Ratio,0.11761920666805566,nhu cầu lịch sử và tính mùa vụ
regional_revenue_concentration_index_lag7,0.0010106038535013795,70.0,432.37994384765625,0.00011174998,0.0002540920919273049,COGS_Ratio,0.11715821000398208,nhu cầu lịch sử và tính mùa vụ
daily_stockout_rate_roll30,0.0012747952714562416,68.0,445.433837890625,0.000126985,0.0002775267174001783,COGS_Ratio,0.1167813949187633,nhu cầu lịch sử và tính mùa vụ
day_of_week,0.0007355866255238652,39.0,705.2077026367188,0.000192985,0.00027091247029602527,COGS_Ratio,0.11646811023139805,"hiệu ứng lịch, mùa vụ ngắn hạn và ngày đặc biệt"
daily_avg_fill_rate_lag365,0.008973508141934872,58.0,511.7758483886719,0.00026467882,0.0003384899173397571,COGS_Ratio,0.11616655417632245,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_lag365,0.0034390774089843035,42.0,668.2428588867188,0.00016602903,0.0003014749207068235,COGS_Ratio,0.11586191274739108,nhu cầu lịch sử và tính mùa vụ
aov_lag365,0.008223006501793861,60.0,476.9732971191406,0.00029471685,0.0006339414860121906,COGS_Ratio,0.11530015411648312,nhu cầu lịch sử và tính mùa vụ
legacy_aov_roll30,0.004327560309320688,51.0,564.564697265625,0.00030378537,0.0005428636795841157,COGS_Ratio,0.11500451834668013,nhu cầu lịch sử và tính mùa vụ
upt_lag7,0.0009444311144761741,76.0,357.2012939453125,0.00010316218,0.0002367286040680483,COGS_Ratio,0.11483834960738004,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_lag7,0.0009646203834563494,63.0,472.10638427734375,0.00012696585,0.00025895270518958566,COGS_Ratio,0.11462923369499722,nhu cầu lịch sử và tính mùa vụ
daily_cod_order_ratio_lag365,0.0009143418865278363,68.0,418.2015075683594,0.00017239343,0.00029130850452929735,COGS_Ratio,0.114011074672872,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_roll7,0.0021875384263694286,54.0,533.5073852539062,0.00031134873,0.00041764890775084493,COGS_Ratio,0.11388257427523647,nhu cầu lịch sử và tính mùa vụ
regional_revenue_concentration_index_lag30,0.0011007890570908785,73.0,368.108154296875,9.9174606e-05,0.00018416954553686083,COGS_Ratio,0.11290683058155962,nhu cầu lịch sử và tính mùa vụ
daily_expected_margin_mix_lag365,0.0009960896568372846,72.0,373.87921142578125,9.801929e-05,0.00022095447347965093,COGS_Ratio,0.11263846185043183,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_lag365,0.02189173549413681,41.0,600.2415161132812,0.00022259356,0.00027708721463568506,COGS_Ratio,0.1107804597702268,nhu cầu lịch sử và tính mùa vụ
category_encoded_lag365,0.0016388247022405267,48.0,559.4248657226562,0.00028258606,0.00044270236394368113,COGS_Ratio,0.1106388497887627,nhu cầu lịch sử và tính mùa vụ
aov_lag30,0.0016322178998962045,74.0,329.6391906738281,0.00017300581,0.00034320722916163503,COGS_Ratio,0.11063128783914547,nhu cầu lịch sử và tính mùa vụ
category_reason_weighted_return_risk_lag7,0.002450668951496482,68.0,384.86322021484375,0.00014972873,0.00024003511935006828,COGS_Ratio,0.1104073761665132,nhu cầu lịch sử và tính mùa vụ
daily_stockout_rate_roll7,0.001213611802086234,67.0,395.1671447753906,0.00012723751,0.00023701622267253698,COGS_Ratio,0.11022448462671552,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_lag7,0.0005399345536716282,48.0,562.5604248046875,7.775487e-05,0.0001408249547239393,COGS_Ratio,0.10898308811516613,nhu cầu lịch sử và tính mùa vụ
wt_page_views_lag30,0.002230202779173851,77.0,284.60003662109375,0.00016729918,0.0003617922600824386,COGS_Ratio,0.1088510611328084,nhu cầu lịch sử và tính mùa vụ
legacy_aov_lag7,0.0010008601238951087,66.0,390.2893981933594,0.00013175658,0.00024223796499427407,COGS_Ratio,0.10871156651201112,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_roll7,0.0008121799328364432,59.0,456.2847900390625,0.000115825496,0.0001971115794731304,COGS_Ratio,0.10871114674801619,nhu cầu lịch sử và tính mùa vụ
aov_roll30,0.002526473021134734,26.0,752.1075439453125,0.00014038233,0.00020139928383287043,COGS_Ratio,0.10859222285107502,nhu cầu lịch sử và tính mùa vụ
upt_lag365,0.0014796509640291333,57.0,458.06134033203125,0.00020594122,0.00037572371074929834,COGS_Ratio,0.10798477791689942,nhu cầu lịch sử và tính mùa vụ
wt_sessions_lag7,0.0012259222567081451,45.0,567.6644287109375,0.00019601756,0.00028338544652797284,COGS_Ratio,0.10764031883736187,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_lag7,0.0011490203905850649,51.0,508.3940734863281,0.00021001021,0.0002231414371635765,COGS_Ratio,0.10699990746240515,nhu cầu lịch sử và tính mùa vụ
daily_order_line_count_lag365,0.11259990185499191,34.0,480.1499938964844,0.00023790597,0.00023731245892122388,COGS_Ratio,0.10605037952463858,nhu cầu lịch sử và tính mùa vụ
daily_total_cogs_lag30,0.0017726696096360683,42.0,578.5618286132812,0.00017734684,0.00028750253841280937,COGS_Ratio,0.1058888040811992,nhu cầu lịch sử và tính mùa vụ
wt_bounce_rate_lag365,0.0009579858742654324,61.0,406.4819641113281,7.028331e-05,0.00015987473598215728,COGS_Ratio,0.10501167757004862,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_lag7,0.0009384453296661377,50.0,496.2920227050781,0.00017951819,0.00014819590433035046,COGS_Ratio,0.10430718978248237,nhu cầu lịch sử và tính mùa vụ
daily_discount_amount_roll30,0.004125221166759729,55.0,444.1236572265625,0.000102796934,0.00012041459704050794,COGS_Ratio,0.10371556197352942,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_lag7,0.000734566303435713,66.0,331.5272521972656,6.16206e-05,0.00013211572368163616,COGS_Ratio,0.10167155683317383,nhu cầu lịch sử và tính mùa vụ
legacy_aov_lag30,0.0011066473089158535,64.0,336.48907470703125,0.00011352509,0.00022372603125404568,COGS_Ratio,0.10080620065068094,nhu cầu lịch sử và tính mùa vụ
city_encoded_lag7,0.001170267816632986,46.0,497.5282897949219,9.756571e-05,0.0001443641842342913,COGS_Ratio,0.1001808434459917,nhu cầu lịch sử và tính mùa vụ
city_encoded_lag30,0.0015765574062243104,60.0,366.9300537109375,8.783351e-05,6.309807358775287e-05,COGS_Ratio,0.09962417789143045,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_lag365,0.001241948688402772,47.0,478.8829650878906,0.00010887846,0.00021931894589215516,COGS_Ratio,0.09944445252644307,nhu cầu lịch sử và tính mùa vụ
daily_order_count_lag30,0.0033481738064438105,29.0,627.93798828125,0.00014962928,0.00019004121713805944,COGS_Ratio,0.09826208755222948,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_lag30,0.0010262199211865664,51.0,427.4980163574219,0.00011738887,0.0001399347820552066,COGS_Ratio,0.0975798955293229,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_lag30,0.0009138378081843257,38.0,542.963134765625,9.924614e-05,0.00016769524372648448,COGS_Ratio,0.09724934349105309,nhu cầu lịch sử và tính mùa vụ
covid_intensity_roll30,0.004226716235280037,7.0,817.2000732421875,0.00012896238,0.00020970212935935705,COGS_Ratio,0.09717472585562904,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_roll30,0.0050675636157393456,32.0,578.9188232421875,0.00023432115,0.0003672280698083341,COGS_Ratio,0.09711808567926378,nhu cầu lịch sử và tính mùa vụ
new_customer_aov_roll7,0.002486568409949541,37.0,529.9404907226562,0.00017551323,0.0003025709185749292,COGS_Ratio,0.09586422037292766,nhu cầu lịch sử và tính mùa vụ
payment_method_cancellation_risk_roll30,0.0014414220349863172,52.0,396.0135192871094,0.00013514861,0.0002829668577760458,COGS_Ratio,0.09575324050008578,nhu cầu lịch sử và tính mùa vụ
legacy_revenue_share_roll7,0.0024399582762271166,19.0,702.6211547851562,7.9331556e-05,8.444361010333523e-05,COGS_Ratio,0.09570579738328275,nhu cầu lịch sử và tính mùa vụ
wt_page_views_roll7,0.002410136628895998,36.0,535.3361206054688,0.00014808551,0.00028411581297405064,COGS_Ratio,0.09527601708852587,nhu cầu lịch sử và tính mùa vụ
avg_delivery_days_lag365,0.0009030248620547354,54.0,370.5517883300781,0.000108553926,0.00017538528481964022,COGS_Ratio,0.09443077681388702,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_lag365,0.001337095513008535,39.0,501.4615783691406,0.00016268685,0.00020695750718005,COGS_Ratio,0.09420863669145384,nhu cầu lịch sử và tính mùa vụ
wt_avg_session_dur_roll30,0.0010391342220827937,53.0,375.32269287109375,9.794734e-05,0.00018468353955540805,COGS_Ratio,0.09396862918736952,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_roll30,0.0016827859217301011,30.0,578.4334106445312,0.00018215946,0.00021549557277467102,COGS_Ratio,0.09383192525983705,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_lag7,0.003135500242933631,31.0,548.9902954101562,0.00025373133,0.00035100852837786076,COGS_Ratio,0.09260366349597025,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_lag365,0.022207029163837433,54.0,294.2592468261719,0.00033897022,0.0005864648264832795,COGS_Ratio,0.09201440298071106,nhu cầu lịch sử và tính mùa vụ
high_intent_traffic_share_lag7,0.0008183605968952179,48.0,392.4895935058594,4.7241192e-05,0.00012194605078548193,COGS_Ratio,0.0904512073477848,nhu cầu lịch sử và tính mùa vụ
aov_lag7,0.002613157033920288,21.0,632.4332885742188,7.967092e-05,0.00013729777128901333,COGS_Ratio,0.0902825374061336,nhu cầu lịch sử và tính mùa vụ
daily_order_count_lag365,0.0028943936340510845,36.0,479.77777099609375,0.00015386696,0.00019305334717500955,COGS_Ratio,0.08908856931994061,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_roll30,0.0012896718690171838,35.0,497.9086608886719,6.092408e-05,9.058612195076421e-05,COGS_Ratio,0.08908138223058279,nhu cầu lịch sử và tính mùa vụ
size_mix_return_pressure_roll30,0.0019958065822720528,48.0,370.6041564941406,0.00012607308,0.0002359042235184461,COGS_Ratio,0.08897193619459827,nhu cầu lịch sử và tính mùa vụ
customer_repurchase_cadence_index_roll7,0.0022198399528861046,53.0,320.8019104003906,0.000111523994,0.00018152360862586648,COGS_Ratio,0.08831846589818608,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_lag7,0.0008156616822816432,47.0,378.4999694824219,5.236439e-05,9.381802956340835e-05,COGS_Ratio,0.08788627975638372,nhu cầu lịch sử và tính mùa vụ
wt_sessions_lag30,0.001887079211883247,58.0,268.4689636230469,7.3482246e-05,0.00017694580601528286,COGS_Ratio,0.08735478755684249,nhu cầu lịch sử và tính mùa vụ
daily_promo_order_count_roll30,0.021571030840277672,38.0,409.0026550292969,0.0002376247,0.00015776418731547893,COGS_Ratio,0.0867810662181821,nhu cầu lịch sử và tính mùa vụ
active_customer_demographic_mix_score_lag30,0.018163563683629036,15.0,574.5800170898438,0.00043857956,0.0005611647968180478,COGS_Ratio,0.08356641415666163,nhu cầu lịch sử và tính mùa vụ
upt_roll7,0.0006154844886623323,34.0,453.17059326171875,6.631283e-05,8.32670135423541e-05,COGS_Ratio,0.08314516916936515,nhu cầu lịch sử và tính mùa vụ
daily_gross_revenue_before_discount_roll7,0.0011765132658183575,34.0,441.4529113769531,9.1216076e-05,0.00016896066081244497,COGS_Ratio,0.0823457679207343,nhu cầu lịch sử và tính mùa vụ
daily_promo_line_count_lag7,0.042446210980415344,34.0,334.78240966796875,0.00063995057,0.0007775318925268948,COGS_Ratio,0.08195557099470738,nhu cầu lịch sử và tính mùa vụ
daily_total_item_revenue_roll7,0.0014118616236373782,44.0,345.668212890625,0.00010812505,0.00016697231330908835,COGS_Ratio,0.08194494609508944,nhu cầu lịch sử và tính mùa vụ
category_encoded_roll7,0.003256105352193117,27.0,466.0667419433594,0.00014872088,0.00021012556389905513,COGS_Ratio,0.07883134989243465,nhu cầu lịch sử và tính mùa vụ
category_encoded_roll30,0.008849703706800938,39.0,332.68463134765625,0.00036744817,0.0004031836288049817,COGS_Ratio,0.07869714010318737,nhu cầu lịch sử và tính mùa vụ
active_customer_demographic_mix_score_lag7,0.007227360736578703,12.0,602.2166137695312,5.1515297e-05,5.917195449001156e-05,COGS_Ratio,0.07855827980301083,nhu cầu lịch sử và tính mùa vụ
